3.016235150720935287e+00,9.877856437830150327e+00
3.491636812559919090e+00,1.170315298200500109e+01
4.671394225271537692e+00,1.176009490124293322e+01
1.113533796960420430e+00,9.999536876554087073e+00
4.933145168884710330e+00,1.079516372284854242e+01
1.361711524807182716e+00,1.167199406526150263e+01
1.116498821518903117e-01,1.166250524215821649e+01
7.582972528979371241e+00,1.223904029591453835e+01
-3.099567532847192552e+00,8.170558146166852609e+00
1.041463545627008269e-01,7.863052461011401206e+00
6.092028136853220310e-01,1.141313977333196661e+01
-1.771803726877056562e+00,1.216105721559205222e+01
2.738547458314270155e+00,1.144222142154890953e+01
-9.650912923800376575e-01,1.030254109166444465e+01
3.661302055301457692e+00,9.664750770879468433e+00
3.507878463152815485e+00,1.051165220456255689e+01
3.658907023034133843e+00,1.204990041074960772e+01
3.288319811106812374e+00,1.209672612835040795e+01
3.276305885571014542e+00,1.149980967911546692e+01
3.887149572907107498e+00,9.067615566539293681e+00
4.409624799124941319e+00,1.359052470279787883e+01
-1.916417345829867891e+00,1.367091951079565959e+01
1.529918633175726850e+00,1.086857473281088993e+01
1.117297389788047823e+00,1.179083352221492831e+01
5.104377754049898464e+00,9.573310938054865105e+00
4.520783461334470843e+00,1.071260997083705746e+01
9.752466116579623367e-01,1.025583920105136215e+01
2.973368264342435729e+00,8.158165371627987383e+00
-1.257922844589574041e-01,9.908052632552607264e+00
1.082363333517579296e+00,9.834094685814905645e+00
3.129220405087706602e+00,8.129561835144791360e+00
8.553466416221082724e-01,8.154621477481981628e+00
-8.573109713369513329e-01,1.117158479722622388e+01
2.091395269280116320e+00,1.238122056680287919e+01
-1.070519799129102445e+00,6.024167399411980206e+00
9.158713918655942976e-01,1.166927491882792900e+01
4.121238508535586043e+00,1.021072056010727991e+01
1.623153446843342840e+00,8.141840930471012427e+00
6.986416389949994254e-01,9.394007331555295437e+00
1.641752515050664440e+00,7.431295232150474384e+00
6.308294656267396938e-01,1.145937896077145979e+01
-2.298641334728168673e-02,6.130132336474796162e+00
5.084417743430179826e+00,1.102967466299576316e+01
-6.322970886726175799e-01,1.040278895443428908e+01
3.669813477699476856e+00,1.168407644024931358e+01
5.278577124302796797e-01,8.337694193389943109e+00
1.989015451980180371e+00,8.210065825911598836e+00
1.876991022446977908e+00,6.394430791172548645e+00
1.003961001976742207e+00,6.432747694611947509e+00
-1.911870537096931777e+00,1.242741065682079693e+01
-6.294066582103150509e-01,1.262309628562090325e+01
2.612759733466795797e+00,1.261536272401784586e+01
2.930881216898584718e+00,1.204445726807148453e+01
-1.123492319498525571e+00,1.020325751568059580e+01
4.361444046777851469e+00,1.164372209134105596e+01
1.964577830898539546e+00,1.116686123317372470e+01
-2.684831486153704816e-02,1.006969891549184837e+01
3.109808083346177643e+00,9.241963112696227611e+00
-1.651389490531704141e+00,1.040273256097203003e+01
2.182701914220026573e+00,8.635592673495928295e+00
4.682185729433834709e+00,5.832911190588157879e+00
4.038176835636321016e+00,1.027651602768516348e+01
3.172322988164251178e+00,7.869766602037842063e+00
2.371267981070208197e+00,1.122298707361227876e+01
8.916233500775341270e-01,9.855443345710583003e+00
-5.090690813326772535e-01,9.089025835368538253e+00
2.186438875225271250e+00,1.029132559638389743e+01
5.036204843836276979e+00,9.402285723038598775e+00
9.632626590527713084e-01,9.087998505663129833e+00
-5.952784754041795523e-01,1.005818368858322032e+01
7.260882365832632690e-01,9.699481412556202997e+00
4.339629255600636171e+00,7.777326652251721484e+00
1.742904079796786077e+00,1.041840121066869251e+01
3.550376261034168479e+00,1.230741376738699522e+01
5.420413283783627634e+00,7.613928167035279415e+00
3.423244738063645709e+00,8.415263686510240149e+00
2.204651080819612918e+00,9.565421152885262401e+00
3.510853323429988571e+00,1.061703504216979255e+01
