3.960008545421340287e+00,1.137015378088656092e+01
1.019621739922669246e+00,1.255871124008944584e+01
3.501265539425288065e+00,6.605684677186800080e+00
2.149626413482976339e+00,1.099621684834772140e+01
-1.016624718278315243e+00,8.723709126632147814e+00
6.814692954482875820e+00,1.317802831304019051e+01
7.469067836089346990e+00,1.216217622180400326e+01
-8.427250528594365520e-01,8.949794498198365034e+00
3.382478816354717033e-01,1.247236886176326642e+01
1.615296371138080112e+00,1.104199095972135147e+01
5.629802105552643710e+00,3.658885076771404066e+00
1.763313272344227745e+00,9.200117324691696297e+00
4.210627701449071836e+00,1.170773141496465719e+01
2.487540250699198374e+00,1.058606039845603775e+01
2.571359474939249878e-03,1.282980154598682354e+01
4.887109301849131171e+00,9.605077115097245155e+00
3.738967100613621586e+00,6.618650444541757771e+00
3.176642132266440210e+00,9.771899504933848846e+00
5.596486497884324507e+00,1.252358393911309697e+01
-1.513853373206579533e-01,7.407704754468784181e+00
1.070394887119150429e+00,1.094961914764503597e+01
3.755719257393426158e+00,9.011568204797208992e+00
1.820687327898693253e+00,1.295435254144128301e+01
2.298595136830865027e+00,1.085845985634897914e+01
2.495598413638216773e+00,6.848068509036007612e+00
4.382476830271301083e+00,1.047395180126224901e+01
-4.823883316481776262e-01,9.696060966251790703e+00
5.118670156623689849e+00,1.138552321745539153e+01
3.072857768834968528e+00,1.224217643741311257e+01
4.622884529289196465e+00,1.277181161835317091e+01
1.553582257196541860e+00,1.148691030100391330e+01
1.034772167875843030e+00,1.209251962790280466e+01
3.309002371778742013e+00,8.552845457384051997e+00
-5.048520639110329888e-01,1.259639923935367989e+01
-1.411817299893448840e+00,9.941717485445925817e+00
-2.220752858126883389e+00,8.943792229487650403e+00
2.871284819642014874e+00,1.180478595135956610e+01
3.266312350282751353e+00,1.106594408883000824e+01
5.706375181078286118e+00,9.020225068840828087e+00
2.802440397215951506e+00,9.680311699049543250e+00
3.968239816994407754e-01,7.167707066926238824e+00
3.379298773573794712e+00,1.264718667448496170e+01
3.751175206039138565e+00,9.737151666855206500e+00
1.216710627199902861e+00,7.925007807531179616e+00
1.728652981626840557e+00,1.268807288616135409e+01
2.107658933387722033e+00,1.262242875977832668e+01
3.668201978497644511e+00,8.252555660465606735e+00
1.056293564592007739e+00,1.288650684082056586e+01
7.637430275670786806e-01,1.413009103766407826e+01
